year,source_file,line_no,risk_category,risk_label,matched_term,snippet
2024,2024_annual_report.txt,16507,operation,营运风险,减值,"—信用减值损失 5,473,804 42,079 178,616 445,404 130,013 - (157,712) 6,112,204"
2024,2024_annual_report.txt,16517,market,市场风险,房地产,"新增投资性房地产支出 171,594 270,811 - 507,564 498,381 - - 1,448,350"
2024,2024_annual_report.txt,16517,market,市场风险,投资,"新增投资性房地产支出 171,594 270,811 - 507,564 498,381 - - 1,448,350"
2024,2024_annual_report.txt,16521,profitability,盈利风险,费用,"新增长期待摊费用支出 180,886 9,544 41,175 21,260 209,403 - - 462,268"
2024,2024_annual_report.txt,16543,organizational_propagation,组织传导风险,集团,"31 日：人民币 2,957,027 千元)，原因在于本集团未按经营分部管理该等资产。"
2024,2024_annual_report.txt,16545,solvency,偿债风险,负债,"注 2： 于 2024 年 12 月 31 日，各分部负债不包括递延所得税负债人民币 4,710,677 千元(2023 年 12"
2024,2024_annual_report.txt,16547,solvency,偿债风险,负债,"日：人民币 5,257,510 千元)，原因在于本集团未按经营分部管理该等负债。"
2024,2024_annual_report.txt,16547,organizational_propagation,组织传导风险,集团,"日：人民币 5,257,510 千元)，原因在于本集团未按经营分部管理该等负债。"
2024,2024_annual_report.txt,16569,liquidity,流动性风险,融资,注： 上述非流动资产中不包括债权投资、其他权益工具投资、其他非流动金融资产、长期应收
2024,2024_annual_report.txt,16569,market,市场风险,投资,注： 上述非流动资产中不包括债权投资、其他权益工具投资、其他非流动金融资产、长期应收
2024,2024_annual_report.txt,16570,liquidity,流动性风险,融资,款和其他非流动资产中其他项等金融资产以及递延所得税资产。
2024,2024_annual_report.txt,16577,organizational_propagation,组织传导风险,集团,本集团主要客户系一国有独资企业及其下属国有企业及国有控股公司，除此之外，本集团并无单一
2024,2024_annual_report.txt,16577,organizational_propagation,组织传导风险,控股,本集团主要客户系一国有独资企业及其下属国有企业及国有控股公司，除此之外，本集团并无单一
2024,2024_annual_report.txt,16578,organizational_propagation,组织传导风险,集团,客户收入占集团营业收入比例超过 10%以上。由于本集团具有相关资质，该主要客户是本集团提
2024,2024_annual_report.txt,16579,project,项目风险,项目,供大型项目施工服务、设计咨询服务及大型机械设备和配件销售的客户之一，故管理层认为不会由
2024,2024_annual_report.txt,16594,organizational_propagation,组织传导风险,关联,九、 关联方关系及其交易
2024,2024_annual_report.txt,16607,organizational_propagation,组织传导风险,子公司,本公司的子公司详见附注十五、4(1)子公司。
2024,2024_annual_report.txt,16609,organizational_propagation,组织传导风险,联营,3. 合营企业和联营企业
2024,2024_annual_report.txt,16609,organizational_propagation,组织传导风险,合营,3. 合营企业和联营企业
2024,2024_annual_report.txt,16611,organizational_propagation,组织传导风险,关联,除附注五、16 以及附注十五、4 中已披露的合营和联营企业情况外，其余与本集团发生关联方交易
2024,2024_annual_report.txt,16611,organizational_propagation,组织传导风险,集团,除附注五、16 以及附注十五、4 中已披露的合营和联营企业情况外，其余与本集团发生关联方交易
2024,2024_annual_report.txt,16611,organizational_propagation,组织传导风险,联营,除附注五、16 以及附注十五、4 中已披露的合营和联营企业情况外，其余与本集团发生关联方交易
2024,2024_annual_report.txt,16611,organizational_propagation,组织传导风险,合营,除附注五、16 以及附注十五、4 中已披露的合营和联营企业情况外，其余与本集团发生关联方交易
2024,2024_annual_report.txt,16612,organizational_propagation,组织传导风险,联营,的其他合营或联营企业情况如下：
2024,2024_annual_report.txt,16612,organizational_propagation,组织传导风险,合营,的其他合营或联营企业情况如下：
2024,2024_annual_report.txt,16614,organizational_propagation,组织传导风险,关联,公司名称 关联方关系
2024,2024_annual_report.txt,16615,organizational_propagation,组织传导风险,合营,广东阳信高速公路有限公司 合营企业
2024,2024_annual_report.txt,16616,organizational_propagation,组织传导风险,合营,武汉轨道交通十二号线建设运营有限公司 合营企业
2024,2024_annual_report.txt,16617,organizational_propagation,组织传导风险,合营,贵州金仁桐高速公路发展有限公司 合营企业
2024,2024_annual_report.txt,16618,market,市场风险,投资,云南磨憨开发投资集团有限公司 合营企业
2024,2024_annual_report.txt,16618,organizational_propagation,组织传导风险,集团,云南磨憨开发投资集团有限公司 合营企业
2024,2024_annual_report.txt,16618,organizational_propagation,组织传导风险,合营,云南磨憨开发投资集团有限公司 合营企业
2024,2024_annual_report.txt,16619,organizational_propagation,组织传导风险,合营,重庆渝赤叙高速公路有限公司 合营企业
2024,2024_annual_report.txt,16620,market,市场风险,投资,长治中财投资有限公司 合营企业
2024,2024_annual_report.txt,16620,organizational_propagation,组织传导风险,合营,长治中财投资有限公司 合营企业
2024,2024_annual_report.txt,16621,organizational_propagation,组织传导风险,合营,广西中铁南横高速公路有限公司 合营企业
2024,2024_annual_report.txt,16622,organizational_propagation,组织传导风险,合营,广州南沙科创产业园开发管理有限公司 合营企业
2024,2024_annual_report.txt,16623,organizational_propagation,组织传导风险,合营,重庆永璧永津高速公路有限公司 合营企业
2024,2024_annual_report.txt,16624,organizational_propagation,组织传导风险,合营,贵州桐新高速公路发展有限公司 合营企业
2024,2024_annual_report.txt,16625,market,市场风险,投资,中铁重庆轨道交通投资发展有限公司 合营企业
2024,2024_annual_report.txt,16625,organizational_propagation,组织传导风险,合营,中铁重庆轨道交通投资发展有限公司 合营企业
2024,2024_annual_report.txt,16626,market,市场风险,投资,中铁重庆地铁投资发展有限公司 合营企业
2024,2024_annual_report.txt,16626,organizational_propagation,组织传导风险,合营,中铁重庆地铁投资发展有限公司 合营企业
2024,2024_annual_report.txt,16627,organizational_propagation,组织传导风险,合营,云南磨憨站城城市开发有限公司 合营企业
2024,2024_annual_report.txt,16628,market,市场风险,投资,汕头市牛田洋快速通道投资发展有限公司 合营企业
2024,2024_annual_report.txt,16628,organizational_propagation,组织传导风险,合营,汕头市牛田洋快速通道投资发展有限公司 合营企业
2024,2024_annual_report.txt,16629,organizational_propagation,组织传导风险,合营,南京淳铁建设有限公司 合营企业
2024,2024_annual_report.txt,16630,organizational_propagation,组织传导风险,合营,广州南沙先进制造产业园开发管理有限公司 合营企业
2024,2024_annual_report.txt,16631,organizational_propagation,组织传导风险,合营,南京永利置业有限公司 合营企业
2024,2024_annual_report.txt,16632,organizational_propagation,组织传导风险,合营,贵州瓮开高速公路发展有限公司 合营企业
2024,2024_annual_report.txt,16633,organizational_propagation,组织传导风险,合营,武汉中铁武九北综合管廊建设运营有限公司 合营企业
2024,2024_annual_report.txt,16634,organizational_propagation,组织传导风险,合营,广东韶新高速公路有限公司 合营企业
2024,2024_annual_report.txt,16635,market,市场风险,投资,柳州市中铁东城投资发展有限公司 合营企业
2024,2024_annual_report.txt,16635,organizational_propagation,组织传导风险,合营,柳州市中铁东城投资发展有限公司 合营企业
2024,2024_annual_report.txt,16636,market,市场风险,投资,柳州市中铁凤凰岭投资发展有限公司 合营企业
2024,2024_annual_report.txt,16636,organizational_propagation,组织传导风险,合营,柳州市中铁凤凰岭投资发展有限公司 合营企业
2024,2024_annual_report.txt,16650,organizational_propagation,组织传导风险,关联,九、 关联方关系及其交易 - 续
2024,2024_annual_report.txt,16652,organizational_propagation,组织传导风险,联营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16652,organizational_propagation,组织传导风险,合营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16654,organizational_propagation,组织传导风险,关联,公司名称 关联方关系
2024,2024_annual_report.txt,16655,organizational_propagation,组织传导风险,合营,中铁华隧联合重型装备有限公司 合营企业
2024,2024_annual_report.txt,16656,organizational_propagation,组织传导风险,合营,阜阳城投建设有限公司 合营企业
2024,2024_annual_report.txt,16657,market,市场风险,房地产,北京中铁华兴房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16657,organizational_propagation,组织传导风险,合营,北京中铁华兴房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16658,market,市场风险,房地产,天津金太房地产开发有限责任公司 合营企业
2024,2024_annual_report.txt,16658,organizational_propagation,组织传导风险,合营,天津金太房地产开发有限责任公司 合营企业
2024,2024_annual_report.txt,16659,organizational_propagation,组织传导风险,合营,重庆中铁任之养老产业有限公司 合营企业
2024,2024_annual_report.txt,16660,market,市场风险,房地产,北京中铁永兴房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16660,organizational_propagation,组织传导风险,合营,北京中铁永兴房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16661,market,市场风险,房地产,北京建邦中铁房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16661,organizational_propagation,组织传导风险,合营,北京建邦中铁房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16662,market,市场风险,投资,鄂州中铁临空投资建设有限公司 合营企业
2024,2024_annual_report.txt,16662,organizational_propagation,组织传导风险,合营,鄂州中铁临空投资建设有限公司 合营企业
2024,2024_annual_report.txt,16663,organizational_propagation,组织传导风险,合营,重庆武两高速公路有限公司 合营企业
2024,2024_annual_report.txt,16664,organizational_propagation,组织传导风险,合营,新铁德奥道岔有限公司 合营企业
2024,2024_annual_report.txt,16665,organizational_propagation,组织传导风险,合营,杭州金投装备有限公司 合营企业
2024,2024_annual_report.txt,16666,organizational_propagation,组织传导风险,合营,成都工投装备有限公司 合营企业
2024,2024_annual_report.txt,16667,organizational_propagation,组织传导风险,合营,徐州市迎宾快速路建设有限公司 合营企业
2024,2024_annual_report.txt,16668,market,市场风险,投资,防城港市中铁堤路园投资发展有限公司 合营企业
2024,2024_annual_report.txt,16668,organizational_propagation,组织传导风险,合营,防城港市中铁堤路园投资发展有限公司 合营企业
2024,2024_annual_report.txt,16669,organizational_propagation,组织传导风险,合营,MontagProp Proprietary Limited 合营企业
2024,2024_annual_report.txt,16670,market,市场风险,投资,海口铁海管廊投资发展有限公司 合营企业
2024,2024_annual_report.txt,16670,organizational_propagation,组织传导风险,合营,海口铁海管廊投资发展有限公司 合营企业
2024,2024_annual_report.txt,16671,organizational_propagation,组织传导风险,合营,东营利港铁路有限责任公司 合营企业
2024,2024_annual_report.txt,16672,organizational_propagation,组织传导风险,合营,中铁东北亚长春物流港发展有限公司 合营企业
2024,2024_annual_report.txt,16673,organizational_propagation,组织传导风险,合营,乌鲁木齐中铁轨道交通有限公司 合营企业
2024,2024_annual_report.txt,16674,organizational_propagation,组织传导风险,合营,四川资潼高速公路有限公司 合营企业
2024,2024_annual_report.txt,16675,market,市场风险,投资,深圳地铁诺德投资发展有限公司 合营企业
2024,2024_annual_report.txt,16675,organizational_propagation,组织传导风险,合营,深圳地铁诺德投资发展有限公司 合营企业
2024,2024_annual_report.txt,16676,organizational_propagation,组织传导风险,合营,广东汕湛高速公路东段发展有限公司 合营企业
2024,2024_annual_report.txt,16677,organizational_propagation,组织传导风险,合营,深圳市现代有轨电车有限公司 合营企业
2024,2024_annual_report.txt,16678,market,市场风险,投资,中铁湛江调顺大桥投资发展有限公司 合营企业
2024,2024_annual_report.txt,16678,organizational_propagation,组织传导风险,合营,中铁湛江调顺大桥投资发展有限公司 合营企业
2024,2024_annual_report.txt,16679,organizational_propagation,组织传导风险,合营,广东路瑞通建设管理有限公司 合营企业
2024,2024_annual_report.txt,16680,market,市场风险,投资,潍坊四海康润投资运营有限公司 合营企业
2024,2024_annual_report.txt,16680,organizational_propagation,组织传导风险,合营,潍坊四海康润投资运营有限公司 合营企业
2024,2024_annual_report.txt,16681,market,市场风险,房地产,金隅中铁诺德(杭州)房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16681,organizational_propagation,组织传导风险,合营,金隅中铁诺德(杭州)房地产开发有限公司 合营企业
2024,2024_annual_report.txt,16682,organizational_propagation,组织传导风险,合营,贵州威围高速公路发展有限公司 合营企业
2024,2024_annual_report.txt,16683,organizational_propagation,组织传导风险,合营,重庆中铁安居文化旅游发展有限公司 合营企业
2024,2024_annual_report.txt,16684,market,市场风险,投资,中铁光大股权投资基金管理(上海)有限公司 合营企业
2024,2024_annual_report.txt,16684,organizational_propagation,组织传导风险,合营,中铁光大股权投资基金管理(上海)有限公司 合营企业
2024,2024_annual_report.txt,16685,organizational_propagation,组织传导风险,合营,中铁(河南)新川高速公路有限公司 合营企业
2024,2024_annual_report.txt,16686,organizational_propagation,组织传导风险,合营,宜昌庙嘴大桥建设工程有限公司 合营企业
2024,2024_annual_report.txt,16687,organizational_propagation,组织传导风险,合营,哈尔滨市城投装配科技有限公司 合营企业
2024,2024_annual_report.txt,16701,organizational_propagation,组织传导风险,关联,九、 关联方关系及其交易 - 续
2024,2024_annual_report.txt,16703,organizational_propagation,组织传导风险,联营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16703,organizational_propagation,组织传导风险,合营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16705,organizational_propagation,组织传导风险,关联,公司名称 关联方关系
2024,2024_annual_report.txt,16706,organizational_propagation,组织传导风险,联营,陕西榆林神佳米高速公路有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16707,organizational_propagation,组织传导风险,联营,重庆垫忠高速公路有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16708,organizational_propagation,组织传导风险,联营,四川遂宁绵遂高速公路有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16709,organizational_propagation,组织传导风险,联营,陕西榆林榆神高速公路有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16710,organizational_propagation,组织传导风险,联营,广西全兴高速公路发展有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16711,organizational_propagation,组织传导风险,联营,广西梧州岑梧高速公路有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16712,organizational_propagation,组织传导风险,联营,云南富砚高速公路有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16713,organizational_propagation,组织传导风险,联营,河南平正高速公路发展有限公司(注 1) 联营企业
2024,2024_annual_report.txt,16714,organizational_propagation,组织传导风险,联营,四川广绵高速公路有限责任公司 联营企业
2024,2024_annual_report.txt,16715,organizational_propagation,组织传导风险,联营,广东深大城际铁路有限公司 联营企业
2024,2024_annual_report.txt,16716,organizational_propagation,组织传导风险,联营,贵州安盘高速公路有限责任公司 联营企业
2024,2024_annual_report.txt,16717,organizational_propagation,组织传导风险,联营,四川乐资铜高速公路有限公司 联营企业
2024,2024_annual_report.txt,16718,organizational_propagation,组织传导风险,联营,贵州贵安高速公路有限公司 联营企业
2024,2024_annual_report.txt,16719,organizational_propagation,组织传导风险,联营,四川康新高速公路有限责任公司 联营企业
2024,2024_annual_report.txt,16720,organizational_propagation,组织传导风险,联营,山西黎霍高速公路有限公司 联营企业
2024,2024_annual_report.txt,16721,organizational_propagation,组织传导风险,联营,湖北交投燕矶长江大桥有限公司 联营企业
2024,2024_annual_report.txt,16722,market,市场风险,投资,中铁成都投资发展有限公司 联营企业
2024,2024_annual_report.txt,16722,organizational_propagation,组织传导风险,联营,中铁成都投资发展有限公司 联营企业
2024,2024_annual_report.txt,16723,organizational_propagation,组织传导风险,联营,广州南沙科源置业有限公司 联营企业
2024,2024_annual_report.txt,16724,organizational_propagation,组织传导风险,联营,无锡望愉地铁生态置业有限公司 联营企业
2024,2024_annual_report.txt,16725,organizational_propagation,组织传导风险,联营,滨州黄河大桥建设管理有限公司 联营企业
2024,2024_annual_report.txt,16726,market,市场风险,投资,武汉都市区环线西南段投资管理有限公司 联营企业
2024,2024_annual_report.txt,16726,organizational_propagation,组织传导风险,联营,武汉都市区环线西南段投资管理有限公司 联营企业
2024,2024_annual_report.txt,16727,organizational_propagation,组织传导风险,联营,陕西洛卢高速公路有限公司 联营企业
2024,2024_annual_report.txt,16728,organizational_propagation,组织传导风险,联营,安徽善郡建设工程有限公司 联营企业
2024,2024_annual_report.txt,16729,organizational_propagation,组织传导风险,联营,广西中铁金宜建设有限公司 联营企业
2024,2024_annual_report.txt,16730,market,市场风险,投资,五指山市昌化江源投资有限责任公司 联营企业
2024,2024_annual_report.txt,16730,organizational_propagation,组织传导风险,联营,五指山市昌化江源投资有限责任公司 联营企业
2024,2024_annual_report.txt,16731,organizational_propagation,组织传导风险,联营,梧州市中铁建设有限公司 联营企业
2024,2024_annual_report.txt,16732,organizational_propagation,组织传导风险,联营,辽阳中铁建设有限公司 联营企业
2024,2024_annual_report.txt,16733,organizational_propagation,组织传导风险,联营,江阴高新区新城镇开发建设有限公司 联营企业
2024,2024_annual_report.txt,16734,organizational_propagation,组织传导风险,联营,公主岭市中财铁投城市综合管廊管理有限公司 联营企业
2024,2024_annual_report.txt,16735,organizational_propagation,组织传导风险,联营,信阳城发路桥建设开发有限公司 联营企业
2024,2024_annual_report.txt,16736,market,市场风险,投资,昭通市镇七高速公路投资开发有限公司 联营企业
2024,2024_annual_report.txt,16736,organizational_propagation,组织传导风险,联营,昭通市镇七高速公路投资开发有限公司 联营企业
2024,2024_annual_report.txt,16737,organizational_propagation,组织传导风险,联营,陕西丹宁东高速公路有限公司 联营企业
2024,2024_annual_report.txt,16738,market,市场风险,投资,吴川铁诚建设投资有限公司 联营企业
2024,2024_annual_report.txt,16738,organizational_propagation,组织传导风险,联营,吴川铁诚建设投资有限公司 联营企业
2024,2024_annual_report.txt,16739,organizational_propagation,组织传导风险,联营,江西省城科云创置业有限公司 联营企业
2024,2024_annual_report.txt,16740,organizational_propagation,组织传导风险,联营,沈铁辉南轨道有限公司 联营企业
2024,2024_annual_report.txt,16741,organizational_propagation,组织传导风险,联营,睢宁县宁铁建设有限公司 联营企业
2024,2024_annual_report.txt,16755,organizational_propagation,组织传导风险,关联,九、 关联方关系及其交易 - 续
2024,2024_annual_report.txt,16757,organizational_propagation,组织传导风险,联营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16757,organizational_propagation,组织传导风险,合营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16759,organizational_propagation,组织传导风险,关联,公司名称 关联方关系
2024,2024_annual_report.txt,16760,market,市场风险,投资,中铁隧道建设投资温州有限公司 联营企业
2024,2024_annual_report.txt,16760,organizational_propagation,组织传导风险,联营,中铁隧道建设投资温州有限公司 联营企业
2024,2024_annual_report.txt,16761,organizational_propagation,组织传导风险,联营,湖北交投鹤峰东高速公路有限公司 联营企业
2024,2024_annual_report.txt,16762,organizational_propagation,组织传导风险,联营,南昌中铁穗城轨道交通建设运营有限公司 联营企业
2024,2024_annual_report.txt,16763,organizational_propagation,组织传导风险,集团,中铁山河工程装备集团有限公司 联营企业
2024,2024_annual_report.txt,16763,organizational_propagation,组织传导风险,联营,中铁山河工程装备集团有限公司 联营企业
2024,2024_annual_report.txt,16764,organizational_propagation,组织传导风险,联营,浙江浙商装备工程服务有限公司 联营企业
2024,2024_annual_report.txt,16765,organizational_propagation,组织传导风险,联营,厦门厦工中铁重型机械有限公司 联营企业
2024,2024_annual_report.txt,16766,market,市场风险,投资,中铁产业园(成都)投资发展有限公司 联营企业
2024,2024_annual_report.txt,16766,organizational_propagation,组织传导风险,联营,中铁产业园(成都)投资发展有限公司 联营企业
2024,2024_annual_report.txt,16767,organizational_propagation,组织传导风险,联营,济南中铁重工轨道装备有限公司 联营企业
2024,2024_annual_report.txt,16768,organizational_propagation,组织传导风险,联营,中铁福船海洋工程有限责任公司 联营企业
2024,2024_annual_report.txt,16769,organizational_propagation,组织传导风险,联营,中石油铁工油品销售有限公司 联营企业
2024,2024_annual_report.txt,16770,organizational_propagation,组织传导风险,集团,重庆单轨交通工程集团有限公司 联营企业
2024,2024_annual_report.txt,16770,organizational_propagation,组织传导风险,联营,重庆单轨交通工程集团有限公司 联营企业
2024,2024_annual_report.txt,16771,organizational_propagation,组织传导风险,联营,北京兴翃置业有限公司 联营企业
2024,2024_annual_report.txt,16772,organizational_propagation,组织传导风险,联营,青海五矿中铁公路建设管理有限公司 联营企业
2024,2024_annual_report.txt,16773,organizational_propagation,组织传导风险,联营,武汉杨泗港大桥有限公司 联营企业
2024,2024_annual_report.txt,16774,organizational_propagation,组织传导风险,联营,太原侨冠置业有限公司 联营企业
2024,2024_annual_report.txt,16775,organizational_propagation,组织传导风险,联营,中铁韩城建设有限公司 联营企业
2024,2024_annual_report.txt,16776,organizational_propagation,组织传导风险,联营,广西桂秦公路工程有限公司 联营企业
2024,2024_annual_report.txt,16777,organizational_propagation,组织传导风险,联营,中铁崇州市政工程有限公司 联营企业
2024,2024_annual_report.txt,16778,project,项目风险,项目,中铁内江师范学院新校区建设项目有限公司 联营企业
2024,2024_annual_report.txt,16778,organizational_propagation,组织传导风险,联营,中铁内江师范学院新校区建设项目有限公司 联营企业
2024,2024_annual_report.txt,16779,project,项目风险,项目,宜宾新机场东连接线项目投资建设有限公司 联营企业
2024,2024_annual_report.txt,16779,market,市场风险,投资,宜宾新机场东连接线项目投资建设有限公司 联营企业
2024,2024_annual_report.txt,16779,organizational_propagation,组织传导风险,联营,宜宾新机场东连接线项目投资建设有限公司 联营企业
2024,2024_annual_report.txt,16780,market,市场风险,投资,沈阳西部建设投资有限公司 联营企业
2024,2024_annual_report.txt,16780,organizational_propagation,组织传导风险,联营,沈阳西部建设投资有限公司 联营企业
2024,2024_annual_report.txt,16781,project,项目风险,项目,宜宾金沙江大道项目投资建设有限公司 联营企业
2024,2024_annual_report.txt,16781,market,市场风险,投资,宜宾金沙江大道项目投资建设有限公司 联营企业
2024,2024_annual_report.txt,16781,organizational_propagation,组织传导风险,联营,宜宾金沙江大道项目投资建设有限公司 联营企业
2024,2024_annual_report.txt,16782,market,市场风险,投资,肇庆铁新投资建设有限公司 联营企业
2024,2024_annual_report.txt,16782,organizational_propagation,组织传导风险,联营,肇庆铁新投资建设有限公司 联营企业
2024,2024_annual_report.txt,16783,organizational_propagation,组织传导风险,联营,邵阳市嘉泰置业有限公司 联营企业
2024,2024_annual_report.txt,16784,organizational_propagation,组织传导风险,联营,贵州黔中铁旅文化产业发展有限公司 联营企业
2024,2024_annual_report.txt,16785,organizational_propagation,组织传导风险,联营,贵州中鼎云栖置业有限公司 联营企业
2024,2024_annual_report.txt,16786,organizational_propagation,组织传导风险,联营,芜湖市运达轨道交通建设运营有限公司 联营企业
2024,2024_annual_report.txt,16787,organizational_propagation,组织传导风险,联营,贵州中澄置业有限公司 联营企业
2024,2024_annual_report.txt,16788,organizational_propagation,组织传导风险,联营,浙江杭海城际铁路有限公司 联营企业
2024,2024_annual_report.txt,16789,market,市场风险,投资,中铁崇左路桥投资有限公司 联营企业
2024,2024_annual_report.txt,16789,organizational_propagation,组织传导风险,联营,中铁崇左路桥投资有限公司 联营企业
2024,2024_annual_report.txt,16790,organizational_propagation,组织传导风险,联营,贵州中鼎旅游产业开发有限公司 联营企业
2024,2024_annual_report.txt,16791,organizational_propagation,组织传导风险,联营,贵州中投腾达置业有限公司 联营企业
2024,2024_annual_report.txt,16792,organizational_propagation,组织传导风险,联营,烟台牟平区广工建设有限公司 联营企业
2024,2024_annual_report.txt,16793,organizational_propagation,组织传导风险,联营,龙里碧桂园置业有限公司 联营企业
2024,2024_annual_report.txt,16794,organizational_propagation,组织传导风险,联营,丹凤全域污水处理有限公司 联营企业
2024,2024_annual_report.txt,16795,organizational_propagation,组织传导风险,联营,洛南全域污水处理有限公司 联营企业
2024,2024_annual_report.txt,16796,organizational_propagation,组织传导风险,联营,太原侨鼎置业有限公司 联营企业
2024,2024_annual_report.txt,16810,organizational_propagation,组织传导风险,关联,九、 关联方关系及其交易 - 续
2024,2024_annual_report.txt,16812,organizational_propagation,组织传导风险,联营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16812,organizational_propagation,组织传导风险,合营,3. 合营企业和联营企业 - 续
2024,2024_annual_report.txt,16814,organizational_propagation,组织传导风险,关联,公司名称 关联方关系
2024,2024_annual_report.txt,16815,organizational_propagation,组织传导风险,联营,四川中鼎顺邦置业有限公司 联营企业
2024,2024_annual_report.txt,16816,organizational_propagation,组织传导风险,联营,四川丰华百顺置业有限公司 联营企业
2024,2024_annual_report.txt,16817,organizational_propagation,组织传导风险,联营,武汉青山长江大桥建设有限公司 联营企业
2024,2024_annual_report.txt,16818,organizational_propagation,组织传导风险,联营,云南龙润置业有限公司 联营企业
2024,2024_annual_report.txt,16819,organizational_propagation,组织传导风险,联营,四川成内渝高速公路有限责任公司 联营企业
2024,2024_annual_report.txt,16820,project,项目风险,项目,哈尔滨市中劢管廊项目投资有限公司 联营企业
2024,2024_annual_report.txt,16820,market,市场风险,投资,哈尔滨市中劢管廊项目投资有限公司 联营企业
2024,2024_annual_report.txt,16820,organizational_propagation,组织传导风险,联营,哈尔滨市中劢管廊项目投资有限公司 联营企业
2024,2024_annual_report.txt,16821,organizational_propagation,组织传导风险,联营,武汉鹦鹉洲大桥有限公司 联营企业
2024,2024_annual_report.txt,16822,market,市场风险,投资,安庆产业新城投资建设有限公司 联营企业
2024,2024_annual_report.txt,16822,organizational_propagation,组织传导风险,联营,安庆产业新城投资建设有限公司 联营企业
2024,2024_annual_report.txt,16823,organizational_propagation,组织传导风险,联营,南宁中铁广发轨道装备有限公司 联营企业
2024,2024_annual_report.txt,16824,organizational_propagation,组织传导风险,联营,苏州浒新置业有限公司 联营企业
2024,2024_annual_report.txt,16825,market,市场风险,房地产,贵阳兴隆长青藤房地产开发有限公司 联营企业
2024,2024_annual_report.txt,16825,organizational_propagation,组织传导风险,联营,贵阳兴隆长青藤房地产开发有限公司 联营企业
2024,2024_annual_report.txt,16826,organizational_propagation,组织传导风险,联营,四川黑龙滩湖畔康养有限公司 联营企业
2024,2024_annual_report.txt,16827,organizational_propagation,组织传导风险,联营,贵州和泓兴隆物业管理有限公司 联营企业
2024,2024_annual_report.txt,16828,organizational_propagation,组织传导风险,联营,中铁(平潭)高铁中心站交通枢纽管理有限公司 联营企业
2024,2024_annual_report.txt,16829,organizational_propagation,组织传导风险,集团,中铁十局集团招远城建有限公司 联营企业
2024,2024_annual_report.txt,16829,organizational_propagation,组织传导风险,联营,中铁十局集团招远城建有限公司 联营企业
2024,2024_annual_report.txt,16830,organizational_propagation,组织传导风险,联营,甬舟铁路有限公司 联营企业
2024,2024_annual_report.txt,16831,organizational_propagation,组织传导风险,联营,巩义市中铁领航工程建设有限公司 联营企业
2024,2024_annual_report.txt,16832,market,市场风险,投资,长沙中铁芙蓉投资建设有限公司 联营企业
2024,2024_annual_report.txt,16832,organizational_propagation,组织传导风险,联营,长沙中铁芙蓉投资建设有限公司 联营企业
2024,2024_annual_report.txt,16833,market,市场风险,投资,松原市铁成海绵城市建设投资有限公司 联营企业
2024,2024_annual_report.txt,16833,organizational_propagation,组织传导风险,联营,松原市铁成海绵城市建设投资有限公司 联营企业
2024,2024_annual_report.txt,16835,organizational_propagation,组织传导风险,集团,注 1：招商中铁作为本集团的联营企业，陕西榆林神佳米高速公路有限公司、重庆垫忠高速公路有
2024,2024_annual_report.txt,16835,organizational_propagation,组织传导风险,联营,注 1：招商中铁作为本集团的联营企业，陕西榆林神佳米高速公路有限公司、重庆垫忠高速公路有
2024,2024_annual_report.txt,16838,organizational_propagation,组织传导风险,子公司,南平正高速公路发展有限公司均为招商中铁的子公司。
2024,2024_annual_report.txt,16840,organizational_propagation,组织传导风险,关联,4. 其他关联方
2024,2024_annual_report.txt,16842,organizational_propagation,组织传导风险,关联,公司名称 关联方关系
2024,2024_annual_report.txt,16843,organizational_propagation,组织传导风险,子公司,中铁国资资产管理有限公司 同受中铁工控制的非上市子公司
2024,2024_annual_report.txt,16844,organizational_propagation,组织传导风险,子公司,中国铁路工程集团有限公司党校 同受中铁工控制的非上市子公司
2024,2024_annual_report.txt,16844,organizational_propagation,组织传导风险,集团,中国铁路工程集团有限公司党校 同受中铁工控制的非上市子公司
2024,2024_annual_report.txt,16845,project,项目风险,质量,中铁高质量发展科学研究院有限责任公司 同受中铁工控制的非上市子公司
2024,2024_annual_report.txt,16845,organizational_propagation,组织传导风险,子公司,中铁高质量发展科学研究院有限责任公司 同受中铁工控制的非上市子公司
